FSV M g l max_delta max_ll max_mu_hat max_s2_t_hat model n s2_FSV s2_logdelta time BIC max_ll_null LLR pval qval
0.99995459861 4 'Uncx' 3.09986761956 4.53999297625e-05 -76.9018648996 -5.61417054327 31.5160366642 SE 131 12.5014060241 4392162294.51 0.00120091438293 173.304519092 -77.5229324946 0.621067595007 0.430650837497 0.695716246244
0.99995459861 4 'Grhl1' 3.09986761956 4.53999297625e-05 -69.1125379182 -5.83849732858 34.0481066041 SE 131 16.4988072525 5796583118.65 0.000787973403931 157.725865129 -69.3678713524 0.255333434165 0.613344429227 0.815272919885
0.504160376036 4 'Zfp287' 3.09986761956 0.983419539536 -89.6848369707 -4.46625106143 10.134871735 SE 131 22.8896716453 428.788040933 0.000779867172241 198.870463234 -89.8078453534 0.123008382716 0.725794286266 0.868859506155
0.99995459861 4 'Blzf1' 3.09986761956 4.53999297625e-05 -81.7816167146 -4.27372654469 18.3577838303 SE 131 6.42598147695 2257662337.64 0.000798940658569 183.064022722 -81.9512331155 0.169616400889 0.680452949548 0.856875907406
0.50363194514 4 'Ttf1' 3.09986761956 0.985500541718 -92.4291081481 -6.4681127964 21.1116645694 SE 131 197.457890763 3698.84679228 0.000785827636719 204.359005589 -92.4842293804 0.0551212323019 0.814380179416 0.930186535205
0.99995459861 4 'Sox9' 3.09986761956 4.53999297625e-05 -100.156480002 -2.06702860463 4.51774915013 SE 131 14.3741891691 5050133685.83 0.00078296661377 219.813749296 -100.295898528 0.13941852615 0.708859761527 0.867351188141
0.99995459861 4 'Nr2e1' 3.09986761956 4.53999297625e-05 -93.1064067268 -5.26846203962 27.8302653142 SE 131 5.09136257871 1788766055.82 0.000783920288086 205.713602746 -93.4037485862 0.297341859387 0.585553654886 0.798815127376
0.99995459861 4 'Hic1' 3.09986761956 4.53999297625e-05 -106.101867816 -4.3150128426 18.8023580019 SE 131 72.4287450659 25446641962.0 0.000787019729614 231.704524925 -106.239545239 0.137677422588 0.710600973417 0.867351188141
0.99995459861 4 'Gata6' 3.09986761956 4.53999297625e-05 -73.6122147817 -3.4856225575 12.2560440633 SE 131 37.2534975032 13088400357.2 0.00078010559082 166.725218856 -73.7024591742 0.090244392463 0.763866690863 0.892970920305
0.909759448756 4 'Gata4' 3.09986761956 0.0991839677894 -101.783658595 -2.71871138005 6.93866515974 SE 131 15.4201696179 1965.16964704 0.00109195709229 223.068106482 -102.37432837 0.590669775819 0.442160237383 0.701260503875
0.99995459861 4 'Tbx2' 3.09986761956 4.53999297625e-05 -86.1638740525 -3.65740515772 13.5137874894 SE 131 9.1987660232 3231834339.68 0.000805139541626 191.828537398 -86.3479527971 0.184078744543 0.667891212411 0.851123439101
0.99995459861 4 'Tbx4' 3.09986761956 4.53999297625e-05 -93.788912903 -3.72111723596 14.0080620604 SE 131 1.31342051503 461448580.409 0.00133895874023 207.078615099 -94.4338149683 0.644902065349 0.421941242782 0.693028839265
0.99995459861 4 'Nr5a1' 3.09986761956 4.53999297625e-05 -76.7274685082 -5.13026743731 26.3481187693 SE 131 2.68227430214 942372724.367 0.000837087631226 172.955726309 -76.9820370347 0.254568526546 0.613876450446 0.815272919885
0.99995459861 4 'Rorc' 3.09986761956 4.53999297625e-05 -72.1820600517 -5.13076558833 26.3404790435 SE 131 14.3084271323 5027029281.58 0.000864028930664 163.864909396 -72.3287932825 0.146733230805 0.701676954052 0.864938423559
0.99995459861 4 'Srebf1' 3.09986761956 4.53999297625e-05 -94.0580918403 -4.59216615534 21.2059865467 SE 131 251.835031251 88478074111.0 0.000834941864014 207.616972973 -94.1583254528 0.100233612526 0.751549469814 0.886899611297
0.99995459861 4 'Irx4' 3.09986761956 4.53999297625e-05 -78.7976072287 -5.70643746215 32.5597411124 SE 131 13.9431232293 4898685795.61 0.000833988189697 177.09600375 -78.9209749329 0.123367704192 0.725410261579 0.868859506155
0.99995459861 4 'Eomes' 3.09986761956 4.53999297625e-05 -84.3203571367 -2.75296555486 7.74543473251 SE 131 30.8965561145 10854994113.0 0.000830888748169 188.141503566 -84.5725325857 0.252175448981 0.615547425455 0.815272919885
0.99995459861 4 'Sall1' 3.09986761956 4.53999297625e-05 -82.0942547724 -2.1373597476 4.746247782 SE 131 1.13299417482 398058769.144 0.00116515159607 183.689298838 -83.5598759855 1.46562121316 0.226037840416 0.634329349648
0.99995459861 4 'Tfap2e' 3.09986761956 4.53999297625e-05 -70.1618962471 -3.19485240563 10.3161790829 SE 131 7.56746499844 2658703698.37 0.000833034515381 159.824581787 -70.3948145659 0.232918318796 0.629368331487 0.8291678018
0.999954593838 4 'Ctnnb1' 6.79471581552 4.53999297625e-05 -62.9335287126 -4.27071389167 18.107038058 SE 131 0.517311540404 181710661.457 0.00173211097717 145.367846718 -63.5992814307 0.665752718152 0.414536333596 0.691362623027
0.999954593838 4 'Sp8' 6.79471581552 4.53999297625e-05 -84.3010300329 -3.70595442071 13.7330039415 SE 131 0.0553528005656 19443204.3723 0.00144600868225 188.102849359 -85.5537986621 1.25276862923 0.263024342201 0.634329349648
0.999954593838 4 'Esr2' 6.79471581552 4.53999297625e-05 -73.4897599365 -3.35168007733 11.2392992495 SE 131 0.0515035600842 18091121.5763 0.0014591217041 166.480309166 -74.8364009723 1.34664103581 0.245866194895 0.634329349648
0.999954593838 4 'Vsx1' 6.79471581552 4.53999297625e-05 -83.2717058221 -3.89657588657 15.1560275774 SE 131 26.9366105479 9461743915.94 0.00143194198608 186.044200937 -84.1066707541 0.834964931959 0.360840784875 0.688814771271
0.987545053157 4 'Vsx2' 6.79471581552 0.0126097253996 -87.506966626 -4.31999974751 18.3660867367 SE 131 2.62307498985 12891.8673894 0.00156712532043 194.514722545 -88.3215006239 0.814533997976 0.366783159001 0.688814771271
0.986546432206 4 'Topors' 6.79471581552 0.0136345437516 -93.6753101471 -3.91885183095 15.1598871534 SE 131 1.78705064942 7558.48438702 0.00143384933472 206.851409587 -94.4303252441 0.755015096982 0.384893051656 0.688814771271
0.999954593838 4 'Taf6l' 6.79471581552 4.53999297625e-05 -99.4753890179 -5.01723857279 25.0475334163 SE 131 0.283627812827 99627001.2378 0.000833988189697 218.451567329 -99.8692452285 0.393856210642 0.530279346584 0.763234435257
0.999954593838 4 'Hoxd12' 6.79471581552 4.53999297625e-05 -110.506045447 -4.14328322626 17.2175130285 SE 131 0.123625229109 43424552.5172 0.000787973403931 240.512880187 -110.938754944 0.432709496459 0.510662425832 0.761406850492
0.992720794932 4 'Foxa1' 6.79471581552 0.00733124112434 -94.1013305227 -2.4999810991 6.35548533084 SE 131 4.15829720784 58567.9105634 0.00251603126526 207.703450338 -95.0426732628 0.941342740067 0.331932762354 0.688814771271
0.999954593838 4 'Ciita' 6.79471581552 4.53999297625e-05 -104.592841674 -4.17766635341 17.4713882375 SE 131 0.332190815913 116685223.844 0.00160598754883 228.686472642 -105.859147748 1.26630607405 0.260460803418 0.634329349648
0.999954593838 4 'Rest' 6.79471581552 4.53999297625e-05 -95.5117275988 -3.66413438818 13.469818913 SE 131 0.0423541655332 14877308.6107 0.00134778022766 210.52424449 -97.0058904171 1.49416281835 0.221571696715 0.634329349648
0.522364672746 4 'Scml2' 6.79471581552 0.914204408945 -79.4997450007 -3.40640887783 6.10659755104 SE 131 40.3184442622 757.578987075 0.00078296661377 178.500279294 -79.6870487402 0.18730373953 0.665170230179 0.851123439101
0.999954593838 4 'Clock' 6.79471581552 4.53999297625e-05 -82.6680736984 -6.91362656533 47.255304672 SE 131 0.0560946103919 19703772.2191 0.00168395042419 184.83693669 -84.2758975991 1.60782390066 0.204797964552 0.603423491051
0.999954593838 4 'Vdr' 6.79471581552 4.53999297625e-05 -95.6501534041 -3.61774224057 13.1378582855 SE 131 0.0662972958544 23287563.763 0.000793933868408 210.801096101 -96.1031357086 0.452982304506 0.500922097447 0.75593698342
0.999954593838 4 'Nhlh1' 6.79471581552 4.53999297625e-05 -82.8449736145 -2.32742844635 5.54209858536 SE 131 0.0921066382696 32353343.8891 0.00148391723633 185.190736522 -83.7702468129 0.925273198424 0.336094201161 0.688814771271
0.999954593838 4 'Tmf1' 6.79471581552 4.53999297625e-05 -77.5892085451 -6.07807269107 36.555355331 SE 131 0.0426442556504 14979205.5585 0.0013542175293 174.679206383 -79.0024588262 1.41325028103 0.234517576636 0.634329349648
0.999954593838 4 'Gli1' 6.79471581552 4.53999297625e-05 -92.735863064 -4.57749262762 20.868214728 SE 131 0.0416582604261 14632865.2387 0.00134587287903 204.972515421 -94.7273761621 1.9915130981 0.158182761535 0.562678680319
0.999954593838 4 'Rfx4' 6.79471581552 4.53999297625e-05 -97.1613939931 -4.62808505273 21.34372369 SE 131 0.0618991841247 21742684.654 0.00078296661377 213.823577279 -97.830643921 0.669249927886 0.413313238564 0.691362623027
0.999954593838 4 'Sox17' 6.79471581552 4.53999297625e-05 -77.3495473833 -4.32121804873 18.572369567 SE 131 0.0483157751811 16971381.4234 0.00132608413696 174.199884059 -78.2920224948 0.942475111455 0.331642118188 0.688814771271
0.971928163314 4 'Sall4' 6.79471581552 0.0288773495911 -99.7495985294 -5.64800114711 30.7916345409 SE 131 1.20802408467 1245.68267617 0.00133204460144 218.999986352 -100.356728655 0.607130125437 0.435870419334 0.695716246244
0.999954593838 4 'Smyd1' 6.79471581552 4.53999297625e-05 -84.9434095153 -3.4998020155 12.2730385233 SE 131 0.070550257846 24781457.6282 0.00133800506592 189.387608323 -86.2166058669 1.27319635161 0.259167901901 0.634329349648
0.999954593838 4 'Arid2' 6.79471581552 4.53999297625e-05 -78.1724215438 -4.5305450235 20.3985446515 SE 131 0.0340587409899 11963460.836 0.00122404098511 175.84563238 -80.7364995439 2.56407800008 0.109316274287 0.498124660346
0.989191906925 4 'Pgr' 6.79471581552 0.0109241886182 -80.2778649778 -5.93642994546 34.5170893939 SE 131 1.52974014165 9916.58839442 0.00158905982971 180.056519248 -82.5178922247 2.24002724688 0.134478610469 0.539494450298
0.276642038277 4 'Bach2' 6.79471581552 2.61430202186 -86.3509550017 -5.70236372929 9.00630750523 SE 131 4.71492536719 126.339918775 0.0010769367218 192.202699296 -86.3828406817 0.0318856800063 0.858278793219 0.965066339764
0.999954593838 4 'Pknox2' 6.79471581552 4.53999297625e-05 -90.4607721659 -4.86909927145 23.5711581993 SE 131 0.311359768745 109368117.876 0.0014979839325 200.422333625 -91.2386351628 0.777862996897 0.377795509116 0.688814771271
0.825093660636 4 'Sin3a' 6.79471581552 0.211944899069 -71.6621932728 -4.28801382306 15.1093119228 SE 131 0.241351680275 11.2275782711 0.00122785568237 162.825175838 -73.2649992765 1.60280600366 0.205506011996 0.603423491051
0.999954593838 4 'Etv3' 6.79471581552 4.53999297625e-05 -84.5202025058 -4.23660861366 17.8820943742 SE 131 0.275107456217 96634143.9083 0.00134491920471 188.541194304 -85.4923276736 0.972125167805 0.324150739508 0.688814771271
0.505453365428 4 'Nfatc4' 6.79471581552 0.978243175694 -85.5898626875 -4.28935501628 9.32268007403 SE 131 3.09998957865 58.0760812571 0.000782012939453 190.680514668 -85.8145886375 0.224725949948 0.635462336512 0.830027573023
0.999954593838 4 'Tbx21' 6.79471581552 4.53999297625e-05 -85.4114568384 -2.81171955627 8.00015280784 SE 131 0.0735815742077 25846236.6988 0.00147390365601 190.32370297 -86.4504759067 1.03901906828 0.308049720446 0.688814771271
0.999954593838 4 'Mitf' 6.79471581552 4.53999297625e-05 -83.9207375991 -3.84922687918 14.7971580165 SE 131 1.19666444408 420339912.588 0.000787019729614 187.342264491 -84.4709164016 0.550178802489 0.458244644743 0.717628405918
0.957675040004 4 'Foxd4' 6.79471581552 0.0441874618749 -95.1893806481 -2.90624306286 8.20832850555 SE 131 0.991943856126 476.492212162 0.00132584571838 209.879550589 -95.7285793405 0.539198692371 0.462765004131 0.720178037679
0.999954593838 4 'Pou3f2' 6.79471581552 4.53999297625e-05 -103.884426965 -4.60242773551 21.1389357379 SE 131 0.243216260454 85432054.2117 0.000786066055298 227.269643222 -104.255636566 0.371209601781 0.542345668724 0.771680408642
0.999954593838 4 'Plag1' 6.79471581552 4.53999297625e-05 -68.6802197133 -5.71168552437 32.2790713766 SE 131 0.617758483373 216993617.707 0.000939130783081 156.861228719 -69.9098020451 1.22958233176 0.267488279972 0.634329349648
0.999954593838 4 'Ddx3x' 6.79471581552 4.53999297625e-05 -58.1801950298 -3.77886725968 14.1993660629 SE 131 0.0420263269581 14762152.1534 0.00147700309753 135.861179352 -59.5358332772 1.3556382474 0.244294844111 0.634329349648
0.999954593838 4 'Uaca' 6.79471581552 4.53999297625e-05 -87.859420472 -5.15201838107 26.3524613861 SE 131 0.119783604106 42075144.7314 0.000787019729614 195.219630237 -88.6244018877 0.764981415704 0.381774083211 0.688814771271
0.269010603606 4 'Lhx3' 6.79471581552 2.71682926617 -105.468447868 -2.39908954226 1.61882953007 SE 131 1.15823427914 31.941318243 0.0010929107666 230.437685028 -105.564592116 0.0961442482286 0.756506691129 0.888538519298
0.919591235476 4 'Irx5' 6.79471581552 0.08742371036 -86.3576877231 -2.17429168689 4.48643597484 SE 131 0.350355321908 54.1487010366 0.0021710395813 192.216164739 -87.6706240067 1.31293628366 0.251863712628 0.634329349648
0.519499311276 4 'Tfap2b' 6.79471581552 0.924761428138 -101.639934997 -5.93960523072 18.2969397015 SE 131 83.0962458092 1560.1885619 0.000792026519775 222.780659287 -101.791742927 0.151807929838 0.696813588479 0.863216833489
0.999954593838 4 'Dlx2' 6.79471581552 4.53999297625e-05 -87.0807810751 -3.55733785972 12.6798910602 SE 131 0.0594097507208 20868247.192 0.00079083442688 193.662351443 -87.9125176329 0.831736557782 0.361770865432 0.688814771271
0.20108237876 4 'Emx2' 14.8935918174 3.9680886536 -82.8545357272 -5.39922105222 5.73379272336 SE 131 2.39184909389 92.5669345512 0.00108098983765 185.209860747 -82.882246102 0.0277103747921 0.867791548171 0.965066339764
0.966966481946 4 'Prdm1' 14.8935918174 0.034119038849 -79.7907863468 -4.74108761683 19.5438622781 SE 131 0.0109316852016 8.30528324069 0.00180697441101 179.082361986 -84.8259274484 5.03514110159 0.0248380633616 0.257694907377
0.177064621397 4 'Vav1' 14.8935918174 4.64180955984 -93.2813906814 -2.08658215754 0.79428960536 SE 131 0.24805096752 11.34851899 0.00108218193054 206.063570656 -93.4398838942 0.158493212762 0.690547584584 0.863216833489
0.275618912536 4 'Nfia' 14.8935918174 2.62489217694 -84.9750945546 -2.91574418408 2.31126945352 SE 131 0.461236902425 12.4058172199 0.00107502937317 189.450978402 -85.1885961897 0.213501635125 0.644036593324 0.835234956967
0.63664005869 4 'Polr2b' 14.8935918174 0.570028362757 -82.0969047022 -6.37158195729 23.9118905122 SE 131 0.237415159531 5.02941987328 0.00108790397644 183.694598697 -82.8030671853 0.706162483017 0.400720725744 0.691362623027
0.852296373027 4 'Hltf' 14.8935918174 0.173082795103 -88.451309686 -5.20436573525 20.9689469877 SE 131 0.290437605795 17.1467731545 0.00110578536987 196.403408665 -91.0000841508 2.54877446477 0.110379845747 0.498124660346
0.793977390287 4 'Sox6' 14.8935918174 0.259155320335 -80.7705603972 -3.94293870589 11.3344203834 SE 131 0.0697824343102 2.61892961703 0.00125098228455 181.041910087 -82.9105026591 2.13994226183 0.143507292465 0.543569602249
0.961272616885 4 'Pbx3' 14.8935918174 0.0402369414639 -93.9739059917 -4.46251722901 17.2921845468 SE 131 0.151015633086 85.4079001117 0.00107908248901 207.448601276 -95.7741728033 1.80026681156 0.179680242009 0.596518953085
0.983480379879 4 'Sox5' 14.8935918174 0.0167759736895 -80.5700245626 -4.47528793251 17.7100271753 SE 131 0.0440465490023 125.126663678 0.00189805030823 180.640838418 -81.8326951104 1.26267054782 0.261146197037 0.634329349648
0.356436851815 4 'Ets1' 14.8935918174 1.80327494571 -81.5890061954 -2.54926090739 2.27567896681 SE 131 0.741869239432 15.9289604832 0.00109004974365 182.678801684 -81.8623727263 0.273366530898 0.60108236309 0.80902436978
0.999954544958 4 'Rbpj' 14.8935918174 4.53999297625e-05 -60.2619600916 -3.90008312457 13.6504958729 SE 131 0.00259080839454 908090.416653 0.00106692314148 140.024709476 -61.6303844685 1.36842437683 0.242082782105 0.634329349648
0.811032540495 4 'Zfp422' 14.8935918174 0.23270307669 -98.3283283514 -5.03915994087 18.8246115179 SE 131 0.166997617845 7.00450900446 0.00124382972717 216.157445996 -99.9277306189 1.59940226747 0.205987938712 0.603423491051
0.127340105168 4 'Runx1' 14.8935918174 6.84436550127 -102.499693086 -3.56501219229 1.62412948486 SE 131 1.16565364426 85.8425854354 0.00122618675232 224.500175465 -102.518719739 0.0190266533256 0.890290101103 0.965066339764
0.999954544958 4 'Ppara' 14.8935918174 4.53999297625e-05 -87.5993528766 -2.27580017601 4.83057755169 SE 131 0.0221170602754 7752132.70226 0.00124502182007 194.699495046 -89.2079163398 1.60856346318 0.204693852509 0.603423491051
0.43315526132 4 'Lhx1' 14.8935918174 1.30699494068 -91.7838691578 -3.54282064989 5.22458449812 SE 131 0.0807549029269 1.5562082979 0.000952005386353 203.068527608 -92.6733141894 0.889445031607 0.345627743374 0.688814771271
0.463715339196 4 'Gata5' 14.8935918174 1.1550407153 -95.4465974056 -5.22288774901 11.9880854194 SE 131 0.52474313586 9.91086411985 0.000807046890259 210.393984104 -95.5767623328 0.130164927246 0.718261097977 0.868859506155
0.647146044949 4 'Nfe2l2' 14.8935918174 0.544560415272 -91.3383750353 -3.06165273338 5.72991201176 SE 131 0.150358537962 3.25202669815 0.000952005386353 202.177539363 -92.0385220286 0.700146993337 0.402734306766 0.691362623027
0.999954544958 4 'Zfp423' 14.8935918174 4.53999297625e-05 -80.9591465569 -2.83414620424 7.33928320053 SE 131 0.150655473702 52805445.6569 0.00140285491943 181.419082407 -86.0272411725 5.06809461556 0.0243701568299 0.257694907377
0.621527527994 4 'Foxb1' 14.8935918174 0.608173242131 -81.9657385836 -4.32649679779 10.8506855958 SE 131 0.0320715360214 0.661513378247 0.000953912734985 183.43226646 -83.6429571763 1.67721859271 0.195294446426 0.603423491051
0.822403778475 4 'Zfp64' 14.8935918174 0.215676091722 -98.8680027266 -5.45665883554 22.3213085484 SE 131 0.0761636393579 3.47042574144 0.00121402740479 217.236794746 -100.278534112 1.41053138567 0.234968200235 0.634329349648
0.846818618842 4 'Hoxa1' 14.8935918174 0.180662894163 -91.110073447 -2.77789138411 6.08770032983 SE 131 2.95056421946 165.263905344 0.00108695030212 201.720936187 -92.0539172524 0.943843805368 0.331291269853 0.688814771271
2.05856100356e-09 4 'Smad5' 14.8935918174 485165195.41 -82.0947974456 -3.75462932734 2.94792111954e-08 SE 131 13.6580353665 2.33365314215e+18 0.00122785568237 183.690384184 -82.096715611 0.00191816543669 0.965066325575 0.965066339764
0.623986189763 4 'Egf' 14.8935918174 0.601841593269 -85.9532632297 -4.94083181405 14.1718718136 SE 131 0.28157199808 5.83158224796 0.00108003616333 191.407315752 -86.6300305891 0.676767359367 0.410702099743 0.691362623027
2.05856100356e-09 4 'Pax7' 14.8935918174 485165195.41 -88.3151130095 -2.96168633846 1.85443206985e-08 SE 131 140.384412674 2.39865044244e+19 0.00149393081665 196.131015312 -88.3170311742 0.00191816464655 0.965066332765 0.965066339764
0.883823164957 4 'Pax1' 14.8935918174 0.13128271246 -93.2594840942 -4.2450583066 14.5083763554 SE 131 0.0551417034553 4.67870608185 0.00122404098511 206.019757481 -94.8749164876 1.61543239343 0.203729853129 0.603423491051
0.481539670424 4 'Pax2' 14.8935918174 1.07531781477 -82.4348973637 -4.2359024666 8.19104298719 SE 131 0.472928268654 8.87734314711 0.000809907913208 184.37058402 -82.818766071 0.383868707258 0.535540007527 0.766376217668
0.863283840777 4 'Gmeb2' 14.8935918174 0.158168362301 -101.850177495 -4.05709085586 13.018067865 SE 131 1.19051150192 78.7643719442 0.0010929107666 223.201144283 -102.628652976 0.778475480847 0.377607797798 0.688814771271
0.993545471545 4 'Ikzf1' 14.8935918174 0.00648828849235 -96.4927507642 -4.847603056 20.9949953241 SE 131 0.0273695058615 488.615316256 0.00109100341797 212.486290821 -99.919275626 3.42652486184 0.0641569688377 0.410320931286
2.05856100356e-09 4 'Tcf23' 14.8935918174 485165195.41 -88.7220650168 -5.26791758201 5.7666613567e-08 SE 131 50.3140230746 8.59680582837e+18 0.00125002861023 196.944919326 -88.7239831819 0.0019181651486 0.965066328196 0.965066339764
0.135713010569 4 'Nfatc3' 14.8935918174 6.36047970305 -71.1523602769 -5.11746251108 3.50750254245 SE 131 0.482539046071 32.2779642513 0.00124287605286 161.805509847 -71.2280935943 0.0757333174107 0.783164991332 0.899333050779
0.999954544958 4 'Taf2' 14.8935918174 4.53999297625e-05 -66.8956275464 -6.14805587221 33.7078937623 SE 131 0.00298212701857 1045249.4181 0.00137710571289 153.292044386 -69.8702054311 2.97457788468 0.0845821890565 0.478658297161
0.999954544958 4 'Foxo4' 14.8935918174 4.53999297625e-05 -89.3657534361 -4.14513670875 15.4864283335 SE 131 0.00128807843205 451477.493474 0.00137400627136 198.232296165 -93.740491891 4.37473845481 0.0364754277192 0.313185569038
0.534428436685 4 'Maml3' 14.8935918174 0.870062133466 -79.2442171247 -3.21340764907 5.24181844421 SE 131 1.23047248381 23.2207273793 0.00078821182251 177.989223542 -79.8860337117 0.641816587018 0.42305374927 0.693028839265
0.999954544958 4 'Pml' 14.8935918174 4.53999297625e-05 -108.69053267 -4.6258103463 19.3099585717 SE 131 0.00293886818064 1030086.9938 0.00120496749878 236.881854632 -111.160653056 2.47012038619 0.11602903735 0.498124660346
0.651048605372 4 'Atr' 14.8935918174 0.535309444642 -105.83107945 -6.17414725928 22.9929004778 SE 131 0.391426675308 8.53560204695 0.00108313560486 231.162948192 -106.607674774 0.776595323765 0.378184437557 0.688814771271
0.831193344769 4 'Barhl1' 14.8935918174 0.202834061956 -83.0791479893 -3.33695434469 8.5228199897 SE 131 0.024073055901 1.17579142263 0.00123906135559 185.659085271 -86.1614407541 3.08229276481 0.0791488780497 0.458327224055
0.747021862119 4 'Foxn4' 14.8935918174 0.338222939724 -99.4326532442 -3.8407525932 10.2242839508 SE 131 0.0599794616274 1.76648168305 0.00122213363647 218.366095781 -101.193927142 1.76127389765 0.184465700351 0.596518953085
