,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
5689,2.05970036975e-09,4,Mtm1,0.402001243779,485165195.41,17.4600429044,0.209573627709,1.96041341282e-10,SE,260,3.3343797841,5.69092059873e+17,0.0014910697937,-12.6773592847,17.4590788945,0.000964009857881,0.975230854398,0.975230939966
5690,2.05970036975e-09,4,Kcnu1,0.402001243779,485165195.41,164.970581911,0.260254604132,1.73531574204e-10,SE,260,1.21399838066,2.07198004987e+17,0.00118184089661,-307.698437298,164.969617902,0.000964009057355,0.975230864679,0.975230939966
5691,0.999954570102,4,Tal1,0.402001243779,4.53999297625e-05,218.510852867,0.692550337375,0.417173885463,SE,260,0.334099797507,117233181.995,0.00117707252502,-414.778979209,216.255560878,2.25529198879,0.133158337312,0.975230939966
5692,2.05970036975e-09,4,Emp3,0.402001243779,485165195.41,32.1166926464,-0.0380558885907,9.72484269491e-11,SE,260,0.633620961248,1.08142647618e+17,0.00146794319153,-41.9906587687,32.1157286381,0.000964008280818,0.975230874652,0.975230939966
5693,2.05970036975e-09,4,Zfp133-ps,0.402001243779,485165195.41,215.327450668,0.597417520589,7.58671154379e-10,SE,260,0.899615351184,1.53540984066e+17,0.00117897987366,-408.412174811,215.326486659,0.000964008729312,0.975230868892,0.975230939966
5694,2.05970036975e-09,4,Zfp454,0.402001243779,485165195.41,131.84043274,0.641294371996,8.91438559316e-10,SE,260,2.1971584226,3.74997898724e+17,0.00117802619934,-241.438138956,131.839468731,0.000964009576563,0.975230858011,0.975230939966
5695,2.05970036975e-09,4,Churc1,0.402001243779,485165195.41,26.4361092527,0.00239482163571,9.84855066363e-11,SE,260,0.765444614238,1.30641522694e+17,0.00116801261902,-30.6294919814,26.4351452442,0.000964008532463,0.97523087142,0.975230939966
5696,2.05970036975e-09,4,Atp5s,0.402001243779,485165195.41,20.5072884588,0.0114698019455,1.03339849462e-10,SE,260,4.22369601838,7.20875252077e+17,0.00118184089661,-18.7718503936,20.5063244488,0.000964009995897,0.975230852625,0.975230939966
5697,2.05970036975e-09,4,Slc38a8,0.402001243779,485165195.41,253.366344582,0.623014912728,8.17219116187e-10,SE,260,0.623695182244,1.06448574841e+17,0.00116515159607,-484.48996264,253.365380574,0.000964008257455,0.975230874952,0.975230939966
5698,2.05970036975e-09,4,LOC100504703,0.402001243779,485165195.41,202.833753663,0.82512396456,1.428646983e-09,SE,260,0.513924434213,8.77135580897e+16,0.00118017196655,-383.424780802,202.832789655,0.000964007970339,0.975230878639,0.975230939966
