FSV M g l max_delta max_ll max_mu_hat max_s2_t_hat model n s2_FSV s2_logdelta time BIC max_ll_null LLR pval qval
0.34757599119 4 Sst 19.1928409965 1.87565681736 -9470.5848823 8.88854775195 13.7385248035 SE 4975 2.66897487153e-06 5.83726775643e-05 0.00512599945068 18975.2184872 -9676.07331891 205.488436611 0.0 0.0
0.550723574069 4 Tac1 19.1928409965 0.815179368492 -11610.537611 -32.145000572 209.895935991 SE 4975 8.80285247316e-07 1.67592115315e-05 0.00403189659119 23255.1239447 -12401.0591913 790.521580246 0.0 0.0
0.42137527948 4 Trh 19.1928409965 1.37214859683 -10866.259916 24.2175823703 106.005972487 SE 4975 2.06003220958e-06 4.01401455953e-05 0.00460004806519 21766.5685545 -11192.766186 326.50626999 0.0 0.0
0.11110362308 4 Cckbr 48.5007028721 7.96126153816 -13743.8758369 -19.7301139568 14.018875152 SE 4975 2.5425082653e-06 0.000231411738048 0.023787021637 27521.8003965 -13884.6608089 140.784971937 0.0 0.0
0.350796175487 4 Adcyap1 48.5007028721 1.84155713052 -11366.115555 2.31293876517 2.7335527152 SE 4975 2.38641575048e-06 5.18362705042e-05 0.00470495223999 22766.2798327 -12149.9907891 783.875234096 0.0 0.0
0.261891497446 4 Cck 48.5007028721 2.80451512169 -10308.4412403 23.3486174551 22.2050850127 SE 4975 3.26620530614e-06 9.26568690558e-05 0.0046980381012 20650.9312032 -10653.6929938 345.251753506 0.0 0.0
0.166937843659 4 Fos 48.5007028721 4.96571263604 -11023.1418995 -1.37803334091 0.95519853589 SE 4975 3.06966540896e-06 0.000152262192471 0.00472688674927 22080.3325215 -11252.01001 228.868110543 0.0 0.0
0.219962526583 4 Gal 48.5007028721 3.52878943196 -11326.7320807 15.1320404367 9.94817274813 SE 4975 2.94835169969e-06 0.00010206135103 0.00470995903015 22687.5128839 -11639.5015154 312.76943468 0.0 0.0
0.387732384209 4 Gnrh1 48.5007028721 1.57133285145 -9497.30408023 -10.65010367 6.02688782973 SE 4975 2.22094386618e-06 4.51465257389e-05 0.00475215911865 19028.6568831 -10480.05251 982.748429761 0.0 0.0
0.500692399183 4 Nnat 48.5007028721 0.992330078384 -11141.6383328 -15.5453873655 14.2224318597 SE 4975 1.55708568298e-06 2.91655134593e-05 0.00360798835754 22317.3253882 -12727.4599054 1585.82157261 0.0 0.0
0.326938922211 4 Oxt 48.5007028721 2.04855121843 -10041.605495 9.38163374705 4.87144644917 SE 4975 2.36622951277e-06 5.43174761835e-05 0.00475287437439 20117.2597127 -10740.823911 699.218415955 0.0 0.0
0.199218448248 4 Penk 48.5007028721 3.99984795712 -10910.4422989 16.3002146745 10.787342082 SE 4975 2.82475419994e-06 0.00011062905947 0.00732898712158 21854.9333203 -11216.4256966 305.9833977 0.0 0.0
0.234467543471 4 Scg2 48.5007028721 3.24892624031 -12528.644826 -30.1342812988 36.8209260464 SE 4975 2.77798105845e-06 8.91491688592e-05 0.00863289833069 25091.3383747 -12907.4691542 378.824328146 0.0 0.0
0.412597953942 4 Sln 48.5007028721 1.41666564357 -12411.6361071 -28.1997618304 37.77842046 SE 4975 2.18749587348e-06 4.30300200105e-05 0.00743389129639 24857.3209368 -13447.1706186 1035.53451149 0.0 0.0
0.159507185311 4 Tac2 48.5007028721 5.24339686793 -11262.9500155 -11.2587487583 5.3548064233 SE 4975 3.43812771714e-06 0.000181780398642 0.0055730342865 22559.9487536 -11445.3706877 182.420672193 0.0 0.0
0.181660648346 4 Ucn3 48.5007028721 4.48261616142 -10728.2258565 -15.4331043616 9.43623668717 SE 4975 2.42714212729e-06 0.000107274688677 0.00475811958313 21490.5004355 -11053.1476755 324.921819053 0.0 0.0
0.0387051120456 4 Aldh1l1 122.56227098 24.1169004053 -14663.9773279 10.7831032495 1.6131457619 SE 4975 9.66783972021e-06 0.00547351697673 0.0144109725952 29362.0033784 -14698.320396 34.3430680906 4.62043092675e-09 0.0
0.0591066161872 4 Amigo2 122.56227098 15.4574376641 -14403.0546583 -41.3860401539 13.0619041301 SE 4975 9.90880945554e-06 0.00260847875831 0.0238080024719 28840.1580392 -14465.4983326 62.4436743068 2.77555756156e-15 0.0
0.0944214985519 4 Aqp4 122.56227098 9.31297422726 -14844.8363543 16.1335058922 4.27836747741 SE 4975 1.22162286875e-05 0.00144496865294 0.00480794906616 29723.7214312 -14993.6855001 148.849145813 0.0 0.0
0.0782571475845 4 Ar 122.56227098 11.4371798528 -14457.3336565 -51.409500321 20.6503280187 SE 4975 7.65696412672e-06 0.00123903188126 0.0047390460968 28948.7160355 -14608.5244995 151.190843014 0.0 0.0
0.0506076308129 4 Arhgap36 122.56227098 18.2164152015 -14400.4470417 -28.2278769815 6.41042743522 SE 4975 6.61457268748e-06 0.00229688419905 0.0252978801727 28834.9428059 -14482.0488465 81.6018048557 0.0 0.0
0.0330568364239 4 Baiap2 122.56227098 28.4035644614 -14189.5738759 -26.284668621 4.92320483217 SE 4975 5.10418905374e-06 0.00387277231036 0.0160918235779 28413.1964743 -14227.434722 37.8608461537 7.59748153278e-10 0.0
2.00144447947e-09 4 Bdnf 122.56227098 485165195.41 -14140.6940844 -33.0259552352 2.28448809749e-06 SE 4975 1.09179437296e-08 1973464475.95 0.0271480083466 28315.4368914 -14198.8664918 58.1724074 2.39808173319e-14 0.0
0.0369839952317 4 Calcr 122.56227098 25.2844124777 -13573.2686397 -22.0830365525 3.64880675946 SE 4975 5.39478647271e-06 0.00332217726363 0.0154418945312 27180.586002 -13622.5163526 49.2477128574 2.25597318604e-12 0.0
0.0614608262338 4 Cbln1 122.56227098 14.8281577011 -13720.8533228 -30.7265090374 7.52660149806 SE 4975 1.2469595296e-05 0.003064147313 0.0245668888092 27475.7553682 -13782.4935463 61.6402234698 4.10782519111e-15 0.0
0.0897009505933 4 Ccnd2 122.56227098 9.85417407546 -14217.1078833 -23.2263268052 5.67948308679 SE 4975 9.57796199774e-06 0.00123280670897 0.00498986244202 28468.2644891 -14388.4938167 171.385933376 0.0 0.0
0.171807079754 4 Cd24a 122.56227098 4.68083835419 -14377.5610967 -31.2205499564 11.4177512558 SE 4975 1.25664059585e-05 0.000599054617496 0.0088210105896 28789.1709159 -14805.7704798 428.209383165 0.0 0.0
0.0353628682435 4 Coch 122.56227098 26.4880311448 -13532.6639164 -27.6043585815 5.32697576529 SE 4975 5.13138529648e-06 0.00343390208701 0.0165719985962 27099.3765553 -13581.0573042 48.3933878512 3.48743256495e-12 0.0
0.0421393979189 4 Col25a1 122.56227098 22.0722786648 -13784.8336872 -28.1984668152 5.87153032348 SE 4975 7.29419544398e-06 0.0035321631426 0.0411660671234 27603.7160971 -13837.6649941 52.8313068481 3.63487018262e-13 0.0
0.0263294500084 4 Crhbp 122.56227098 35.9090101041 -12968.7967418 -15.2593047964 1.67568033113 SE 4975 4.33892482687e-06 0.0050501623449 0.0251150131226 25971.6422061 -13005.4713042 36.6745624027 1.39589073633e-09 0.0
0.0354367609292 4 Cxcl14 122.56227098 26.4307735453 -14644.1936239 4.22226633203 0.895387958503 SE 4975 6.88058219222e-06 0.00458663727192 0.016242980957 29322.4359703 -14682.2713403 38.0777164861 6.79821088312e-10 0.0
0.0905777044269 4 Dgkk 122.56227098 9.74939067111 -14562.3069747 -31.6785881199 9.3567759406 SE 4975 9.2144919509e-06 0.00116708988738 0.00667500495911 29158.662672 -14726.1026366 163.795661889 0.0 0.0
0.0632454722387 4 Ebf3 122.56227098 14.3823398685 -12367.220991 -2.13530194721 0.602354025058 SE 4975 8.34010278113e-06 0.00194897165936 0.00916695594788 24768.4907046 -12453.9295295 86.708538507 0.0 0.0
0.141135396534 4 Ermn 122.56227098 5.90910820669 -14334.93152 -19.9333008033 6.04561009658 SE 4975 1.24439321235e-05 0.000785315322961 0.00475215911865 28703.9117626 -14635.2095431 300.278023085 0.0 0.0
0.0841317404593 4 Esr1 122.56227098 10.5707626378 -13840.2187042 -37.7296991977 11.7156130308 SE 4975 8.72958263007e-06 0.0012502460909 0.00473403930664 27714.486131 -14010.301792 170.083087797 0.0 0.0
2.00144447947e-09 4 Etv1 122.56227098 485165195.41 -14063.466155 -13.6457051465 4.18892050542e-07 SE 4975 1.08697992569e-08 1964762159.02 0.036544084549 28160.9810327 -14110.7310625 47.2649074758 6.20126172635e-12 0.0
0.0358059764548 4 Fezf1 122.56227098 26.1482181525 -13699.363288 -17.3222373336 2.44664382728 SE 4975 9.56967531341e-06 0.00625760035521 0.0213069915771 27432.7752985 -13732.233266 32.8699780727 9.85332415659e-09 0.0
0.0732633953083 4 Gabra1 122.56227098 12.2829437155 -14474.1524972 -51.6125300318 20.5421732872 SE 4975 9.66078677565e-06 0.00174946129843 0.0048680305481 28982.3537169 -14589.6984955 115.545998367 0.0 0.0
0.0818537410714 4 Gabrg1 122.56227098 10.8919721386 -14351.605364 -36.3129057538 11.1930616947 SE 4975 1.03381071847e-05 0.0015505024606 0.00498604774475 28737.2594505 -14473.2459679 121.640603898 0.0 0.0
0.147568191788 4 Gad1 122.56227098 5.60918904653 -14733.9585081 -38.0280072402 14.8119062917 SE 4975 1.07451627368e-05 0.000635217024164 0.00500011444092 29501.9657388 -15152.9473313 418.98882323 0.0 0.0
0.124563596189 4 Gda 122.56227098 6.82443419396 -14375.5103049 -47.3300694715 19.5811884575 SE 4975 9.68676174051e-06 0.000737820197515 0.00501298904419 28785.0693324 -14647.4934086 271.983103734 0.0 0.0
2.00144447947e-09 4 Gem 122.56227098 485165195.41 -13207.7226125 -16.2336064899 5.68216190937e-07 SE 4975 5.67453909817e-09 1025696926.55 0.0268909931183 26449.4939475 -13271.0836838 63.3610712831 1.7763568394e-15 0.0
0.0666256607585 4 Gjc3 122.56227098 13.6034014227 -14391.3281598 -24.1187227494 5.45477043126 SE 4975 7.37703177202e-06 0.00157410835808 0.00498604774475 28816.7050423 -14504.3984187 113.070258828 0.0 0.0
0.0888879190164 4 Glra3 122.56227098 9.95318903515 -14352.0586425 -52.9597062173 22.2812834739 SE 4975 1.34227388462e-05 0.00175395030076 0.00500798225403 28738.1660076 -14475.6164945 123.557851997 0.0 0.0
0.0361231358396 4 Gpr165 122.56227098 25.9101124554 -14063.7588038 -35.9502006952 8.85504026332 SE 4975 6.3388608486e-06 0.0040777009117 0.0166969299316 28161.5663303 -14104.4252657 40.6664618188 1.8055967832e-10 0.0
0.0378937126658 4 Greb1 122.56227098 24.6540959113 -13105.5009904 -13.628474276 1.64441492313 SE 4975 6.86683916366e-06 0.00404281376793 0.0163230895996 26245.0507035 -13145.8048429 40.3038524856 2.17379891865e-10 0.0
0.0749217162464 4 Htr2c 122.56227098 11.9895795853 -14440.5054569 -45.6412244766 16.4607068256 SE 4975 9.91176353124e-06 0.00172741760328 0.00498080253601 28915.0596363 -14532.7199882 92.2145313427 0.0 0.0
0.169049260939 4 Irs4 122.56227098 4.77304125479 -14391.6421291 -45.684781524 19.9895217961 SE 4975 1.28521706606e-05 0.000626488612682 0.00889897346497 28817.3329808 -14803.7572562 412.115127104 0.0 0.0
0.050370334818 4 Isl1 122.56227098 18.3068077749 -12999.6498468 -22.17242193 3.90105394382 SE 4975 9.14203692079e-06 0.00320150539813 0.0238530635834 26033.3484161 -13053.9953467 54.3454999658 1.68198788231e-13 0.0
0.0977639536002 4 Lmod1 122.56227098 8.96137402489 -12825.6697866 -5.83127649472 1.34205762873 SE 4975 1.49633411469e-05 0.00167214413718 0.0051281452179 25685.3882958 -12933.7825911 108.112804469 0.0 0.0
0.0819659163388 4 Lpar1 122.56227098 10.8757369078 -14430.2856745 -13.8540722414 3.10767959439 SE 4975 1.03690058793e-05 0.00155155422001 0.004714012146 28894.6200717 -14552.6010813 122.315406743 0.0 0.0
0.0906785001112 4 Mlc1 122.56227098 9.73747415002 -14342.1543297 11.4100457924 2.80280112267 SE 4975 1.51881968161e-05 0.00192017506926 0.0132501125336 28718.357382 -14476.462803 134.308473287 0.0 0.0
0.132005757814 4 Myh11 122.56227098 6.38494492929 -12939.2368795 -8.05033475544 2.08410877062 SE 4975 2.34787456489e-05 0.00163724368519 0.00482296943665 25912.5224815 -13048.9559232 109.719043724 0.0 0.0
0.0787095305641 4 Ndrg1 122.56227098 11.3658636672 -14256.2003759 -34.3033583144 9.99936559575 SE 4975 1.09431976085e-05 0.00175357153764 0.00475311279297 28546.4494744 -14367.9385777 111.738201777 0.0 0.0
0.084836659241 4 Necab1 122.56227098 10.474860379 -14604.4506607 -28.844716722 7.95223888297 SE 4975 9.94417889927e-06 0.00140443682483 0.00494980812073 29242.9500439 -14717.8620601 113.411399452 0.0 0.0
0.0695202150072 4 Nos1 122.56227098 12.9965781285 -14438.5825009 -42.1955723691 14.0547157084 SE 4975 1.21096943608e-05 0.00240022402565 0.00473594665527 28911.2137243 -14528.6142171 90.0317162828 0.0 0.0
0.0587474539987 4 Npy2r 122.56227098 15.5578758011 -14506.3267087 -30.3386308617 7.6140121317 SE 4975 9.89468995599e-06 0.00263298682105 0.0342500209808 29046.70214 -14575.3932189 69.0665102442 1.11022302463e-16 0.0
0.0895275061773 4 Ntng1 122.56227098 9.87514608158 -13435.4719169 -27.0469394006 6.6093502616 SE 4975 1.05161325631e-05 0.00135790752293 0.0062038898468 26904.9925563 -13580.889438 145.417521094 0.0 0.0
0.0407251285274 4 Onecut2 122.56227098 22.8725081301 -14365.2646984 -31.9499022383 7.45333612129 SE 4975 6.29503627184e-06 0.00324532885478 0.0209481716156 28764.5781193 -14418.6169504 53.3522520042 2.78777001483e-13 0.0
0.0352090121458 4 Opalin 122.56227098 26.6080215655 -13708.7944696 -14.9184030779 1.94239361849 SE 4975 6.1671408864e-06 0.00416059855042 0.0173809528351 27451.6376617 -13746.9152703 38.120800724 6.6497440887e-10 0.0
0.042708420475 4 Oprk1 122.56227098 21.7652627898 -14208.6702492 -37.1547440128 9.86232589891 SE 4975 1.15074279811e-05 0.00543723272032 0.0202159881592 28451.389221 -14246.2338507 37.5636014532 8.84802675571e-10 0.0
0.0518883093646 4 Oprl1 122.56227098 17.7428412621 -14210.0412631 -55.2911922744 21.7224213156 SE 4975 7.19676904521e-06 0.00238929794179 0.0357899665833 28454.1312488 -14277.1551369 67.1138738541 2.22044604925e-16 0.0
0.0713097127378 4 Pak3 122.56227098 12.6460647939 -13809.0148516 -43.2447840812 14.4399589514 SE 4975 7.20801944126e-06 0.00136736886788 0.00464296340942 27652.0784257 -13937.8763927 128.861541087 0.0 0.0
0.0371564055462 4 Pgr 122.56227098 25.1625839737 -13762.6824833 -36.0696024412 8.90057761917 SE 4975 5.39495128509e-06 0.00329379696104 0.0156741142273 27559.4136893 -13813.4945133 50.8120299569 1.01652020135e-12 0.0
0.0455350873069 4 Plin3 122.56227098 20.3538692489 -14170.1876163 -1.32985520897 0.848449344476 SE 4975 9.59239286529e-06 0.00403231789933 0.0188179016113 28374.4239552 -14213.000156 42.8125396777 6.0244698119e-11 0.0
0.0273322143455 4 Pnoc 122.56227098 34.5559550715 -14255.0697682 -33.0198285588 7.03872899965 SE 4975 4.87738121486e-06 0.00528943685829 0.0161728858948 28544.188259 -14285.5433264 30.4735581846 3.38448231663e-08 0.0
0.0658156645545 4 Pou3f2 122.56227098 13.7827695896 -14592.181454 4.95889043934 1.62788836422 SE 4975 1.02365030663e-05 0.00223128178739 0.00699281692505 29218.4116305 -14683.3841744 91.202720404 0.0 0.0
0.106920031026 4 Prlr 122.56227098 8.11081430819 -14348.2567833 -55.899611731 25.4751252136 SE 4975 8.6008107016e-06 0.000832013529952 0.00467991828918 28730.5622891 -14584.5800994 236.323316172 0.0 0.0
2.00144447947e-09 4 Rnd3 122.56227098 485165195.41 -14455.4329929 -28.926941449 1.76601576657e-06 SE 4975 1.25640559963e-08 2271006225.78 0.0436189174652 28944.9147084 -14516.2834928 60.8504999096 6.10622663544e-15 0.0
0.0188297293629 4 Rxfp1 122.56227098 50.5980160838 -13560.7800113 -16.906919618 1.81288491645 SE 4975 3.69448161782e-06 0.00815472938561 0.0215351581573 27155.6087452 -13585.6632094 24.8831980346 6.0910995292e-07 0.0
0.029880972876 4 Sema3c 122.56227098 31.5256083117 -14478.5283432 -27.3172220858 5.17490030235 SE 4975 4.60954344537e-06 0.00422591171465 0.0250568389893 28991.105409 -14518.4962816 39.9679384722 2.58165711031e-10 0.0
0.0465952732939 4 Serpinb1b 122.56227098 19.8686620801 -13149.7030411 -18.1426904517 2.76350135251 SE 4975 5.95145860857e-06 0.00239934042587 0.025239944458 26333.4548049 -13216.3312595 66.6282183566 3.33066907388e-16 0.0
0.0389231138748 4 Serpine1 122.56227098 23.9763871104 -13165.9788812 -16.0874115533 2.14633551762 SE 4975 7.15122115824e-06 0.00400698814065 0.015830039978 26366.006485 -13208.4183589 42.4394776756 7.29035720681e-11 0.0
0.0640202881738 4 Sgk1 122.56227098 14.1965232015 -14567.350355 -24.2058443122 5.50171664444 SE 4975 8.28893282651e-06 0.00189615693795 0.00482392311096 29168.7494326 -14672.8219805 105.471625534 0.0 0.0
0.0251642323246 4 Slc18a2 122.56227098 37.6167226923 -13628.8476709 -22.2005687526 3.25727623378 SE 4975 3.29452015156e-06 0.00417808917097 0.029993057251 27291.7440645 -13665.7806877 36.9330167952 1.22257992619e-09 0.0
0.0297628148152 4 Sox4 122.56227098 31.6546196277 -14422.1825729 -23.749031734 4.04218365811 SE 4975 4.63230857337e-06 0.00427852460923 0.0230588912964 28878.4138685 -14459.3101888 37.127615869 1.10645592688e-09 0.0
0.0398829947953 4 Sox6 122.56227098 23.3759670321 -14475.980203 -1.8115613268 0.84672767986 SE 4975 7.0601304331e-06 0.00378232998561 0.01593708992 28986.0091285 -14517.3596252 41.3794222725 1.25370158699e-10 0.0
0.0792456975491 4 Sp9 122.56227098 11.2823937006 -12899.8725313 -15.7976723486 2.69342963641 SE 4975 9.05294696254e-06 0.0014340783263 0.00483202934265 25833.7937852 -13025.5165982 125.644066953 0.0 0.0
0.0372647468786 4 Synpr 122.56227098 25.0866046386 -14236.9325148 -31.6601763231 7.11649983416 SE 4975 5.65162212741e-06 0.00343196029233 0.017028093338 28507.9137522 -14283.6741909 46.7416760971 8.09885492004e-12 0.0
0.058739590231 4 Syt4 122.56227098 15.56008861 -14331.2104292 -60.7056697761 26.6509251602 SE 4975 1.10687398939e-05 0.00294610023386 0.016811132431 28696.469581 -14388.5482466 57.3378174024 3.67483821151e-14 0.0
2.00144447947e-09 4 Sytl4 122.56227098 485165195.41 -14037.4413936 -12.6356872526 3.64013548008e-07 SE 4975 1.24361262992e-08 2247882392.31 0.0259671211243 28108.9315099 -14098.946845 61.5054513114 4.4408920985e-15 0.0
0.0269428976394 4 Tacr1 122.56227098 35.069309257 -14228.6093406 -26.7705868506 4.77494560769 SE 4975 5.13735990311e-06 0.00572451236766 0.013277053833 28491.2674037 -14257.8900652 29.2807246704 6.26154611494e-08 0.0
0.0424812180715 4 Trhr 122.56227098 21.8868633671 -13583.0232974 -34.6688700137 8.50181355514 SE 4975 6.21254526786e-06 0.0029642062827 0.0251967906952 27200.0953174 -13636.2537009 53.230403505 2.9665159218e-13 0.0
0.0743733482452 4 Ttyh2 122.56227098 12.0851404871 -14591.2593535 6.99447876125 2.00441991336 SE 4975 1.24151225516e-05 0.00219105895928 0.0168209075928 29216.5674297 -14660.4777196 69.2183660919 1.11022302463e-16 0.0
0.403804661462 4 Mbp 122.56227098 1.43367408207 -10677.5400584 -3.99691256715 2.87205922753 SE 4975 1.39366989425e-05 0.000277065803509 0.00367283821106 21389.1288394 -11847.4663429 1169.92628454 0.0 0.0
0.221620544595 4 Th 122.56227098 3.41047235073 -11765.0668187 -3.28416810319 1.91591024447 SE 4975 2.97554145388e-05 0.00102072689874 0.00645112991333 23564.18236 -12119.5705747 354.503756009 0.0 0.0
0.00701194799288 4 Ano3 309.717372702 120.158053188 -13559.9987861 -17.2141978223 0.501664763976 SE 4975 2.39055706568e-05 0.362454431827 0.0084810256958 27154.0462949 -13564.0355016 4.03671549555 0.0445203901333 0.0
0.00486192858486 4 Avpr1a 309.717372702 173.669003677 -13422.6188299 -17.7410540759 0.453020833014 SE 4975 2.53572512977e-05 0.792586221345 0.0139539241791 26879.2863825 -13423.8316429 1.21281300483 0.270775728221 0.0
0.0235074353667 4 Bmp7 309.717372702 35.2461136018 -13894.7646149 -4.21719926251 0.467413656985 SE 4975 4.48217344513e-05 0.064700328682 0.021625995636 27823.5779525 -13908.2323239 13.4677089433 0.000242704489905 0.0
0.0246170369392 4 Brs3 309.717372702 33.6191659399 -13418.0736181 -24.757503927 1.35579022643 SE 4975 4.14160175955e-05 0.0547626340894 0.0319948196411 26870.1959588 -13433.1557489 15.0821307634 0.000102933071667 0.0
0.0583460718789 4 Cbln2 309.717372702 13.6939029706 -13569.078222 -28.9634171935 2.43724148035 SE 4975 0.000151817880419 0.0408920145687 0.00517201423645 27172.2051666 -13596.8075556 27.7293335647 1.39530840437e-07 0.0
0.00979462946672 4 Cckar 309.717372702 85.7797572515 -14227.4258049 -29.7518102043 1.44487707273 SE 4975 3.26433991848e-05 0.256594007164 0.0137190818787 28488.9003324 -14232.0422756 4.61647063492 0.0316663307873 0.0
0.0167360878849 4 Cdkn1a 309.717372702 49.8498319685 -13849.391146 -15.3525793051 0.66325778265 SE 4975 3.19834901178e-05 0.0886015323926 0.0147528648376 27732.8310145 -13857.9144213 8.52327535433 0.00350632868044 0.0
0.00375664307538 4 Cplx3 309.717372702 225.015819121 -12980.4601213 -18.3282578866 0.424437066801 SE 4975 7.71147358475e-06 0.401888734639 0.0120210647583 25994.9689652 -12982.9529767 2.49285536849 0.114364069992 0.0
0.0245530063363 4 Cpne5 309.717372702 33.7090524844 -13772.7391509 -29.2497174454 1.79866944809 SE 4975 3.39140554369e-05 0.0450655757362 0.0185191631317 27579.5270243 -13788.4115214 15.6723704916 7.53164066434e-05 0.0
0.018354450209 4 Creb3l1 309.717372702 45.3796214299 -14309.1671892 -26.9219225432 1.51729295228 SE 4975 3.69123033889e-05 0.0855832184231 0.0190331935883 28652.3831011 -14318.2990973 9.13190811203 0.00251189603195 0.0
0.00720317586844 4 Crhr1 309.717372702 116.945605663 -13076.8349213 -20.0365089759 0.625083147772 SE 4975 2.98359360908e-05 0.429009671381 0.0141589641571 26187.7185651 -13080.0095881 3.17466682116 0.0747884636857 0.0
