,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
10033,1.92924409878e-09,4,ITGA7,1.84394040136,485165195.41,-67.2633431065,-1.3575200982,4.00511546278e-09,SE,250,9.77095639005,1.90080808108e+18,0.000837802886963,156.612529884,-67.2643457805,0.00100267402479,0.974739184171,0.974739245756
10034,0.0066020134422,4,TRIM56,1.84394040136,140.839245744,-213.93751409,-1.67376460984,0.0200527677135,SE,250,0.0140020636711,239.074749088,0.00313115119934,449.960871852,-213.95885711,0.0213430197576,0.883848363782,0.974739245756
10035,0.0119888338716,4,PPP1R7,1.84394040136,77.1368198361,-142.874914401,-1.65391422336,0.0314791190538,SE,250,0.00849840982302,44.9924200006,0.00287199020386,307.835672474,-142.955646626,0.0807322250387,0.776307563791,0.974739245756
10036,0.0148786678419,4,FBXO38,1.84394040136,61.9729963434,-122.437584744,-1.79718129118,0.0435116509006,SE,250,0.00638800582464,22.2204315555,0.00358200073242,266.96101316,-122.536131868,0.0985471230813,0.753580158643,0.974739245756
10037,0.00651356815505,4,USP15,1.84394040136,142.764358402,-188.149345613,-2.25603000046,0.0337234307808,SE,250,0.0293164464118,514.054035927,0.00314998626709,398.384534897,-188.16239213,0.0130465176621,0.909062324809,0.974739245756
10038,0.0710724647457,4,CXorf40A,1.84394040136,12.2336845839,-221.301506603,-3.47394078785,0.450227937136,SE,250,0.00159744753152,0.304782481468,0.00312995910645,464.688856878,-223.07006663,1.76856002645,0.18356038754,0.974739245756
10039,0.0332503364976,4,PDGFRA,1.84394040136,27.2141518787,-194.749362476,-2.24600673291,0.12517434676,SE,250,0.00180182780307,1.35231396831,0.00327706336975,411.584568623,-195.373606499,0.624244023049,0.42947453879,0.974739245756
10040,0.0495418324053,4,CCDC88C,1.84394040136,17.9571644814,-239.654307944,-3.61072867678,0.400629936925,SE,250,0.00397099057453,1.4328118043,0.00285220146179,501.39445956,-240.303041775,0.648733830983,0.420565732035,0.974739245756
10041,0.0160118235333,4,DIAPH2,1.84394040136,57.5209306889,-78.1482112576,-1.81779566517,0.0463762638723,SE,250,0.00480654417191,14.5039238554,0.00297403335571,178.382266187,-78.3160919929,0.167880735242,0.68200217424,0.974739245756
10042,0.0305560502833,4,FGFR2,1.84394040136,29.6962976754,-16.679612017,-1.49590830199,0.0505521714938,SE,250,0.00241693382511,2.12474528006,0.00395107269287,55.4450677055,-17.1067782552,0.427166238158,0.513382718012,0.974739245756
10043,2.22116785893e-07,4,TLR5,1.84394040136,4214007.87121,100.254939987,-1.29779318948,4.05911657919e-07,SE,250,0.0378952031948,5.56157033428e+11,0.000828981399536,-178.424036303,100.253936078,0.00100390936473,0.974723632929,0.974739245756
10044,0.0191250882733,4,CENPH,1.84394040136,48.0050578712,23.9178012028,-1.48189784239,0.0349316471628,SE,250,0.0122230750343,26.1843651779,0.00287890434265,-25.7497587342,23.8205254094,0.0972757934687,0.755123609162,0.974739245756
10045,0.0985467583391,4,KLK5,1.84394040136,8.56204845538,70.8160445223,-1.47891540158,0.0923749029525,SE,250,0.00157389401816,0.173615646401,0.00448298454285,-119.546245373,68.1041453802,2.71189914205,0.0996023513551,0.956679921511
10046,0.0602287185415,4,MUM1,1.84394040136,14.6047916465,-204.637820196,-1.96526795506,0.144414134832,SE,250,0.00193432987089,0.492579739275,0.00382399559021,431.361484063,-205.891429701,1.25360950552,0.262864199428,0.974739245756
10047,0.130412899021,4,ZNF629,1.84394040136,6.24121809875,2.9134271117,-1.5140964775,0.11179728898,SE,250,0.00143945082821,0.102235363664,0.00302600860596,16.2589894481,-1.09653320012,4.00996031182,0.0452322155192,0.724803983039
10048,0.0451914304885,4,FOXO1,1.84394040136,19.7759355888,-57.4050502552,-1.32663867037,0.0530916453942,SE,250,0.00244217493655,1.04085566023,0.00342202186584,136.895944182,-57.9943967356,0.589346480438,0.442671941995,0.974739245756
10049,9.99496592645e-07,4,RNFT2,1.84394040136,936472.58364,39.0953515752,-1.43260676183,2.2372781921e-06,SE,250,0.0136235531494,9874272718.65,0.000829935073853,-56.1048594789,39.0943396328,0.00101194240636,0.974622740685,0.974739245756
10050,0.0437583706517,4,THG1L,1.84394040136,20.4542388618,-0.0460164954956,-1.52087281686,0.0654249938099,SE,250,0.00192141652969,0.868450546233,0.00313115119934,22.1778766624,-0.862629041969,0.816612546473,0.366172442851,0.974739245756
10051,0.0162098584548,4,SS18L1,1.84394040136,56.806765656,-93.2460665827,-1.95957586436,0.054359687826,SE,250,0.011579355312,34.1202871559,0.00309896469116,208.577976837,-93.4111094358,0.165042853126,0.684555491793,0.974739245756
10052,0.0288320649156,4,PHF5A,1.84394040136,31.5279263407,-182.49782193,-2.80956737758,0.171827771622,SE,250,0.00222922369319,2.18580794337,0.00339317321777,387.081487532,-182.955975531,0.458153601363,0.498488156546,0.974739245756
10053,0.0718910850268,4,SCUBE2,1.84394040136,12.0837220036,-101.374210231,-1.85115212459,0.131239372545,SE,250,0.00170488435854,0.318929119993,0.00361704826355,224.834264134,-103.054981545,1.68077131358,0.194821994612,0.974739245756
10054,0.020640370697,4,JMJD6,1.84394040136,44.4121220152,-106.238253075,-1.51905579697,0.0407960412479,SE,250,0.00670951789467,12.4168637487,0.00337600708008,234.562349822,-106.523660746,0.285407670601,0.593178545426,0.974739245756
10055,0.014838155762,4,C2orf68,1.84394040136,62.1447545059,-145.879712012,-1.55923388602,0.0338009391401,SE,250,0.00390149401387,13.6431342669,0.00367712974548,313.845267695,-146.005697865,0.125985853093,0.722630900849,0.974739245756
10056,0.0353696207101,4,RAB17,1.84394040136,25.52744516,-92.2607113681,-1.9467957981,0.094763027315,SE,250,0.00462681023899,3.09514442877,0.00342798233032,206.607266408,-92.600361221,0.339649852875,0.560031403218,0.974739245756
10057,0.0263587074476,4,SNUPN,1.84394040136,34.5741644762,-93.8391611756,-1.43396163441,0.0436665756845,SE,250,0.00826131991583,9.59532188159,0.00326204299927,209.764166023,-94.0618825391,0.222721363544,0.636974153382,0.974739245756
10058,2.30844382255e-06,4,LPAR2,1.84394040136,405467.926978,-3.62930928847,-1.31342236634,4.40301367863e-06,SE,250,0.488647516411,66395219432.3,0.000836133956909,29.3444622484,-3.63031554643,0.00100625796176,0.974694093691,0.974739245756
10059,0.0749870301372,4,BIRC5,1.84394040136,11.5461843644,-150.049379762,-1.90994354778,0.147176650799,SE,250,0.00128489503964,0.223597647063,0.00318288803101,322.184603196,-151.808386484,1.75900672197,0.184748456499,0.974739245756
10060,0.0501553642563,4,BICC1,1.84394040136,17.7260514264,-167.850456986,-1.42829980879,0.0718620410248,SE,250,0.00254354903166,0.897627701511,0.00389313697815,357.786757644,-168.725004237,0.874547250507,0.349699505857,0.974739245756
10061,0.120073224634,4,TAF1D,1.84394040136,6.85925863193,-235.087137143,-3.06010013651,0.461284558534,SE,250,0.00152026476618,0.122538172042,0.00262713432312,492.260117957,-238.936180625,3.84904348179,0.049774369056,0.753725224959
10062,0.0795854199272,4,TTC38,1.84394040136,10.8249723785,-105.347695865,-1.54080577403,0.0996233985265,SE,250,0.00102323861025,0.16092164932,0.00286412239075,232.781235401,-108.174769576,2.82707371142,0.0926871070122,0.943178172419
10063,0.0721218065527,4,COX15,1.84394040136,12.0420712082,-89.5790005671,-1.68284391957,0.109497588335,SE,250,0.00312719899986,0.581783387535,0.00326895713806,201.243844806,-90.8250803578,1.24607979076,0.264302538956,0.974739245756
10064,0.0447729900502,4,WDSUB1,1.84394040136,19.9695056915,-1.78340776545,-1.40788178556,0.0572895415108,SE,250,0.00150160934549,0.650918884819,0.00372910499573,25.6526592023,-2.73385507355,0.950447308096,0.329605465024,0.974739245756
10065,0.0382331318575,4,FOLR2,1.84394040136,23.5454370816,-65.1635315906,-1.28011041384,0.0449600847576,SE,250,0.00178325457141,1.03272758922,0.00384402275085,152.412906853,-65.784294152,0.620762561344,0.430764054523,0.974739245756
10066,0.0202951192886,4,C12orf4,1.84394040136,45.1835638329,-44.1120830565,-1.51364807814,0.0388434426841,SE,250,0.00467616864477,8.9382121463,0.00368905067444,110.310009784,-44.2775597883,0.165476731873,0.684163470878,0.974739245756
10067,5.42832997137e-07,4,HOXD1,1.84394040136,1724290.13864,41.9117889996,-1.49530843858,1.32100502703e-06,SE,250,0.00602208785274,14797595255.9,0.000838994979858,-61.7377343277,41.9107787555,0.00101024412351,0.974644037025,0.974739245756
10068,0.0261828655692,4,ZNF829,1.84394040136,34.8126477077,66.1655424326,-1.37566502798,0.0377634617713,SE,250,0.00303989559457,3.57579703528,0.00367784500122,-110.245241194,65.7320943566,0.433448075997,0.510301862074,0.974739245756
10069,0.0342571143034,4,PGD,1.84394040136,26.3868507232,-97.2017293054,-1.63842669329,0.0672138062744,SE,250,0.00169090764537,1.20042518412,0.00397992134094,216.489302282,-97.8381184009,0.636389095502,0.425021390687,0.974739245756
10070,0.0744702346389,4,ZNF354C,1.84394040136,11.632806057,-12.0750588745,-1.64865822276,0.102788708185,SE,250,0.000979551657513,0.172489604099,0.00326991081238,46.2359614204,-14.596062892,2.52100401752,0.112339038255,0.974739245756
10071,7.19943246962e-07,4,OSBPL7,1.84394040136,1300104.4486,21.0977349094,-1.21632712869,1.17597398926e-06,SE,250,0.00901321057331,12590989143.4,0.000839948654175,-20.1096261473,21.0967240283,0.00101088103588,0.974636048093,0.974739245756
10072,0.0656303949973,4,DMXL1,1.84394040136,13.3257144804,-59.3366185832,-1.82869742063,0.119620883644,SE,250,0.00204705167221,0.448399940117,0.003830909729,140.759080838,-60.7497277673,1.41310918402,0.234540936005,0.974739245756
10073,4.53666236736e-07,4,CLDN5,1.84394040136,2063194.46227,-176.211777522,-1.29696034614,9.31485824469e-07,SE,250,0.00818802664709,28805983248.7,0.000832080841064,374.509398715,-176.212785622,0.00100809983866,0.974670951808,0.974739245756
10074,0.0408860530632,4,VPS13B,1.84394040136,21.9569411456,-120.605571127,-2.1561173227,0.127694727753,SE,250,0.00155479108883,0.795768120286,0.00358486175537,263.296985926,-121.511246334,0.905675206379,0.341264523788,0.974739245756
10075,0.0849641556899,4,TNRC6A,1.84394040136,10.0804328315,-221.715638091,-2.60204190188,0.289936002961,SE,250,0.00130910188476,0.18442315893,0.00340509414673,465.517119854,-224.382260375,2.66662228349,0.102473293052,0.96604261596
10076,0.049815887996,4,BLOC1S2,1.84394040136,17.8532261972,-100.672747769,-2.2060240479,0.149084754204,SE,250,0.0013065140114,0.466750438747,0.00351500511169,223.431339208,-101.96114376,1.28839599163,0.256343759498,0.974739245756
10077,0.053057356978,4,SLC25A38,1.84394040136,16.7053231699,-136.856484315,-1.97727679146,0.128168041055,SE,250,0.00108734966567,0.346863041638,0.00368905067444,295.798812301,-138.367458453,1.51097413835,0.218990501664,0.974739245756
10078,0.0646292567441,4,C9orf69,1.84394040136,13.5466353255,-218.51556579,-2.37733078948,0.212875508015,SE,250,0.00139407880566,0.31367153234,0.00340509414673,459.116975251,-220.387506638,1.87194084845,0.171252957183,0.974739245756
10079,0.0134856793737,4,WDYHV1,1.84394040136,68.4711123773,-104.715985021,-1.75302929036,0.0380068711895,SE,250,0.005957510429,25.0812562377,0.00352001190186,231.517813713,-104.822386874,0.10640185301,0.744278360676,0.974739245756
10080,0.0492505141772,4,BAIAP2,1.84394040136,18.0689181128,-195.929459125,-1.656584952,0.0944489471947,SE,250,0.00180418682173,0.657949473933,0.00338983535767,413.944761921,-196.966464137,1.03700501212,0.308519051295,0.974739245756
10081,0.01040315056,4,C16orf52,1.84394040136,89.036942795,-120.000532454,-1.58490198148,0.0254341717017,SE,250,0.00865205915327,60.4376087493,0.00299000740051,262.086908579,-120.07624763,0.0757151767299,0.783190313615,0.974739245756
10082,0.010731768109,4,TGFBR3,1.84394040136,86.2818805979,-46.9618864934,-1.23059410602,0.0156694067558,SE,250,0.00941886501895,61.9101879931,0.00325012207031,116.009616658,-47.0192561974,0.0573697039602,0.810702594617,0.974739245756
10083,0.0144229117225,4,ASF1B,1.84394040136,63.9608862749,-75.3095156509,-1.56818493634,0.0321187694577,SE,250,0.00836212736134,30.8967990773,0.00307297706604,172.704874973,-75.4057326307,0.0962169797398,0.756417524252,0.974739245756
10084,0.0936985802646,4,LMO2,1.84394040136,9.05349923601,-101.013307851,-1.88162400861,0.154177999362,SE,250,0.00202855313859,0.242987253525,0.00289702415466,224.112459373,-103.019804315,2.00649646369,0.156626663527,0.974739245756
10085,0.0342849656664,4,CARD14,1.84394040136,26.3646550267,-72.4794486001,-1.72517266902,0.0732124832679,SE,250,0.00254411933672,1.80341418019,0.00370478630066,167.044740872,-72.982779229,0.503330628923,0.478040317051,0.974739245756
10086,0.0107114207007,4,ZKSCAN4,1.84394040136,86.4475596352,66.6818724007,-1.27253508288,0.0160784445963,SE,250,0.00690221991134,45.5369891265,0.00314092636108,-111.27790113,66.5858894367,0.0959829640658,0.75670455315,0.974739245756
10087,1.92924409878e-09,4,PIAS1,1.84394040136,485165195.41,-112.943527701,-2.02448177626,8.74557283092e-09,SE,250,91.5762811447,1.78149331842e+19,0.000860929489136,247.972899074,-112.944530376,0.00100267447462,0.974739178507,0.974739245756
10088,0.0891051560862,4,NCAPD3,1.84394040136,9.56846401409,-185.216599037,-2.71102307643,0.311015472958,SE,250,0.00132289454743,0.172164312461,0.00272107124329,392.519041745,-188.101577054,2.88497801676,0.0894092267418,0.927792113172
